id_transaccion,id_cliente,id_producto,fecha_venta,unidades,importe,descuento,almacen,promocion
7017445,107106,3725,01/04/2024,1,20.86,5.0,5,primavera_2024
7017446,112268,2644,07/04/2024,1,13.15,0.0,1,primavera_2024
7017447,114171,2096,12/05/2024,2,20.94,0.0,1,primavera_2024
7017448,108584,2094,06/05/2024,1,3.08,10.0,1,primavera_2024
7017449,105203,2174,04/05/2024,3,24.52,0.0,2,primavera_2024
7017450,110343,2155,13/04/2024,1,17.81,5.0,1,primavera_2024
7017451,103004,2055,18/04/2024,1,13.03,0.0,5,primavera_2024
7017452,114749,2049,17/04/2024,1,4.13,0.0,5,primavera_2024
7017453,105669,3623,01/04/2024,3,13.1,5.0,2,primavera_2024
7017454,102416,2293,31/03/2024,1,21.13,0.0,2,primavera_2024
7017455,105767,2037,16/04/2024,2,0.89,0.0,1,primavera_2024
7017456,102625,2304,20/04/2024,1,10.3,10.0,1,primavera_2024
7017457,109481,2070,30/04/2024,2,5.16,0.0,3,primavera_2024
7017458,102182,2317,27/04/2024,2,5.2,0.0,4,primavera_2024
7017459,113662,2183,06/04/2024,1,6.18,10.0,2,primavera_2024
7017460,114433,2304,30/04/2024,2,10.3,0.0,1,primavera_2024
7017461,106287,2008,17/04/2024,4,9.09,0.0,2,primavera_2024
7017462,108701,2735,29/04/2024,3,19.25,20.0,1,primavera_2024
7017463,105890,2076,17/04/2024,3,9.51,10.0,1,primavera_2024
7017464,110935,2006,13/04/2024,1,4.66,0.0,2,primavera_2024
7017465,109714,2694,03/05/2024,1,19.73,20.0,1,primavera_2024
7017466,111171,2051,20/05/2024,3,4.12,0.0,2,primavera_2024
7017467,105565,2135,15/04/2024,2,0.8,0.0,4,primavera_2024
7017468,111575,2263,17/05/2024,1,18.09,10.0,5,primavera_2024
7017469,109622,2249,24/05/2024,1,16.71,0.0,2,primavera_2024
7017470,102349,2398,28/03/2024,1,20.86,5.0,4,primavera_2024
7017471,113062,2182,14/04/2024,3,4.65,0.0,1,primavera_2024
7017472,106061,2253,11/05/2024,3,11.8,5.0,1,primavera_2024
7017473,100792,2819,16/04/2024,1,14.09,0.0,4,primavera_2024
7017474,112655,2146,22/05/2024,1,7.75,15.0,1,primavera_2024
7017475,106828,2086,08/05/2024,2,8.74,0.0,2,primavera_2024
7017476,103124,2151,10/04/2024,1,15.34,0.0,2,primavera_2024
7017477,106461,2818,22/05/2024,1,19.7,0.0,4,primavera_2024
7017478,114358,2326,12/04/2024,1,22.86,0.0,2,primavera_2024
7017479,107436,2050,11/05/2024,1,1.68,0.0,2,primavera_2024
7017480,108094,2368,11/04/2024,1,18.14,5.0,1,primavera_2024
7017481,105172,2047,28/04/2024,1,8.56,0.0,2,primavera_2024
7017482,112095,2317,11/04/2024,4,5.2,0.0,2,primavera_2024
7017483,109367,2059,07/05/2024,1,5.82,0.0,1,primavera_2024
7017484,102015,2238,01/05/2024,3,20.0,5.0,1,primavera_2024
7017485,106322,3292,06/04/2024,3,13.22,0.0,3,primavera_2024
7017486,112430,2271,11/04/2024,1,21.61,0.0,2,primavera_2024
7017487,111644,2253,20/03/2024,3,11.8,0.0,5,primavera_2024
7017488,103452,2148,15/04/2024,1,14.55,0.0,1,primavera_2024
7017489,113446,2340,29/03/2024,2,4.52,5.0,1,primavera_2024
7017490,108072,2243,09/04/2024,3,9.41,0.0,2,primavera_2024
7017491,101119,2044,13/04/2024,1,12.22,0.0,1,primavera_2024
7017492,101104,2223,22/03/2024,3,8.84,0.0,3,primavera_2024
7017493,111563,2231,17/05/2024,3,17.87,0.0,1,primavera_2024
7017494,107302,2286,28/04/2024,4,11.94,0.0,2,primavera_2024
7017495,110947,3743,27/05/2024,2,17.37,15.0,1,primavera_2024
7017496,108020,2309,19/03/2024,2,15.04,5.0,2,primavera_2024
7017497,111842,2349,15/04/2024,1,6.55,0.0,1,primavera_2024
7017498,102704,3684,07/04/2024,2,5.62,10.0,1,primavera_2024
7017499,101907,2304,18/03/2024,3,10.3,0.0,1,primavera_2024
7017500,103385,2079,31/03/2024,2,4.27,10.0,1,primavera_2024
7017501,107183,2094,22/04/2024,2,3.08,0.0,1,primavera_2024
7017502,112332,2150,08/05/2024,4,20.36,15.0,1,primavera_2024
7017503,109973,2358,07/04/2024,1,10.01,10.0,1,primavera_2024
7017504,107059,3709,23/03/2024,4,20.81,5.0,1,primavera_2024
7017505,104504,2117,05/05/2024,1,15.5,0.0,2,primavera_2024
7017506,101608,2098,07/04/2024,3,24.35,0.0,3,primavera_2024
7017507,107131,2119,08/05/2024,1,15.85,5.0,1,primavera_2024
7017508,113209,2314,15/05/2024,1,10.61,0.0,4,primavera_2024
7017509,114164,2097,09/04/2024,3,22.51,0.0,4,primavera_2024
7017510,106087,2172,03/04/2024,2,7.42,0.0,1,primavera_2024
7017511,102348,3337,30/04/2024,3,6.47,0.0,2,primavera_2024
7017512,105506,2461,23/04/2024,4,9.41,5.0,2,primavera_2024
7017513,108154,2538,24/04/2024,5,15.22,15.0,1,primavera_2024
7017514,114280,2139,06/05/2024,2,12.6,5.0,3,primavera_2024
7017515,113936,2258,30/03/2024,4,8.3,15.0,1,primavera_2024
7017516,111833,2076,30/04/2024,1,9.51,0.0,1,primavera_2024
7017517,100734,2306,22/05/2024,4,9.63,10.0,2,primavera_2024
7017518,105578,2930,19/04/2024,2,12.4,15.0,1,primavera_2024
7017519,110740,2275,03/05/2024,1,8.0,10.0,4,primavera_2024
7017520,102331,2247,23/04/2024,2,12.95,0.0,4,primavera_2024
7017521,108763,2349,09/05/2024,2,6.55,0.0,2,primavera_2024
7017522,103950,2105,29/04/2024,1,9.93,10.0,1,primavera_2024
7017523,100722,2134,30/04/2024,4,20.0,20.0,1,primavera_2024
7017524,105769,3547,09/05/2024,5,12.1,0.0,2,primavera_2024
7017525,101556,2296,05/05/2024,1,2.28,0.0,2,primavera_2024
7017526,102348,3458,22/04/2024,2,0.68,10.0,5,primavera_2024
7017527,111668,2216,09/04/2024,2,16.91,5.0,2,primavera_2024
7017528,106463,2104,12/04/2024,1,1.43,5.0,1,primavera_2024
7017529,107377,2341,09/04/2024,4,22.51,0.0,4,primavera_2024
7017530,105992,2297,13/04/2024,2,8.15,0.0,1,primavera_2024
7017531,103605,2569,17/04/2024,1,11.86,0.0,1,primavera_2024
7017532,107326,2270,17/05/2024,1,24.72,0.0,1,primavera_2024
7017533,113959,2208,29/03/2024,1,13.06,0.0,1,primavera_2024
7017534,100649,2325,12/04/2024,1,8.36,0.0,4,primavera_2024
7017535,112356,3038,02/05/2024,2,2.67,0.0,1,primavera_2024
7017536,106383,2014,27/03/2024,3,15.01,5.0,1,primavera_2024
7017537,109460,2234,25/04/2024,1,2.36,0.0,2,primavera_2024
7017538,112143,2119,02/04/2024,1,15.85,10.0,3,primavera_2024
7017539,105443,2059,18/05/2024,2,5.82,5.0,4,primavera_2024
7017540,104324,2278,18/04/2024,1,1.34,15.0,2,primavera_2024
7017541,106800,2128,05/04/2024,2,12.01,0.0,5,primavera_2024
7017542,109676,2265,07/05/2024,1,10.06,10.0,2,primavera_2024
7017543,105019,2341,10/04/2024,5,22.51,0.0,1,primavera_2024
7017544,100340,2090,20/04/2024,4,5.87,10.0,1,primavera_2024
7017545,105537,2030,07/04/2024,3,12.43,5.0,1,primavera_2024
7017546,100085,2180,21/05/2024,1,11.12,0.0,2,primavera_2024
7017547,114484,2061,25/04/2024,2,7.09,0.0,2,primavera_2024
7017548,107593,2100,22/03/2024,1,7.03,5.0,5,primavera_2024
7017549,115214,2238,26/03/2024,1,20.0,15.0,2,primavera_2024
7017550,106928,2082,10/04/2024,1,8.87,5.0,1,primavera_2024
7017551,100299,2866,08/04/2024,1,9.55,10.0,2,primavera_2024
7017552,105685,2135,16/05/2024,1,0.8,10.0,2,primavera_2024
7017553,108916,2331,29/03/2024,2,4.79,0.0,3,primavera_2024
7017554,115029,2199,09/04/2024,1,11.6,15.0,4,primavera_2024
7017555,114605,2271,04/05/2024,3,21.61,0.0,5,primavera_2024
7017556,113438,2110,30/03/2024,1,11.88,10.0,1,primavera_2024
7017557,110525,2014,29/03/2024,1,15.01,20.0,3,primavera_2024
7017558,107584,2213,29/04/2024,1,22.25,10.0,1,primavera_2024
7017559,109200,2291,09/05/2024,1,6.63,0.0,4,primavera_2024
7017560,113705,2190,06/04/2024,1,22.62,20.0,1,primavera_2024
7017561,109719,2119,08/05/2024,3,15.85,20.0,2,primavera_2024
7017562,105959,2269,17/03/2024,2,5.43,10.0,1,primavera_2024
7017563,113702,2159,06/04/2024,1,2.46,15.0,4,primavera_2024
7017564,113725,2320,06/05/2024,1,23.88,0.0,1,primavera_2024
7017565,114692,2265,08/05/2024,3,10.06,0.0,3,primavera_2024
7017566,113902,2173,23/04/2024,5,8.95,5.0,2,primavera_2024
7017567,105699,2046,31/03/2024,1,10.6,0.0,5,primavera_2024
7017568,103875,2286,25/04/2024,1,11.94,15.0,1,primavera_2024
7017569,105215,2332,12/05/2024,1,10.31,20.0,5,primavera_2024
7017570,112380,2956,04/05/2024,1,12.6,5.0,5,primavera_2024
7017571,112613,2644,10/04/2024,1,13.15,10.0,5,primavera_2024
7017572,112869,2344,28/04/2024,2,23.39,5.0,2,primavera_2024
7017573,100681,2167,05/05/2024,2,3.46,0.0,3,primavera_2024
7017574,110359,2103,27/03/2024,1,17.14,5.0,5,primavera_2024
7017575,101004,2347,11/04/2024,1,24.81,0.0,1,primavera_2024
7017576,100956,2315,22/03/2024,1,13.2,0.0,1,primavera_2024
7017577,114143,2317,11/05/2024,1,5.2,0.0,2,primavera_2024
7017578,106096,3313,16/04/2024,5,24.15,0.0,1,primavera_2024
7017579,107701,2061,09/04/2024,1,7.09,15.0,1,primavera_2024
7017580,100183,2128,26/03/2024,2,12.01,0.0,1,primavera_2024
7017581,106356,2285,19/05/2024,1,24.63,10.0,5,primavera_2024
7017582,112615,2164,19/05/2024,1,11.63,10.0,3,primavera_2024
7017583,114083,2369,19/04/2024,1,21.05,0.0,1,primavera_2024
7017584,102349,2253,09/04/2024,2,11.8,0.0,2,primavera_2024
7017585,100574,2101,06/05/2024,1,20.5,15.0,1,primavera_2024
7017586,110232,2346,13/04/2024,2,9.69,0.0,1,primavera_2024
7017587,102116,2161,01/05/2024,1,19.19,10.0,1,primavera_2024
7017588,106497,2099,12/04/2024,5,22.08,0.0,1,primavera_2024
7017589,109366,2196,30/04/2024,1,12.04,0.0,3,primavera_2024
7017590,110484,2164,30/04/2024,1,11.63,0.0,2,primavera_2024
7017591,101317,3801,18/04/2024,1,5.23,5.0,1,primavera_2024
7017592,105438,2079,14/05/2024,5,4.27,0.0,2,primavera_2024
7017593,111988,2026,11/04/2024,2,2.94,10.0,5,primavera_2024
7017594,103364,2316,16/05/2024,2,11.75,0.0,1,primavera_2024
7017595,100609,2250,29/04/2024,4,20.86,20.0,5,primavera_2024
7017596,104521,3059,16/04/2024,4,8.56,0.0,4,primavera_2024
7017597,113847,2317,21/05/2024,3,5.2,0.0,2,primavera_2024
7017598,110908,2288,25/04/2024,1,24.31,0.0,1,primavera_2024
7017599,108403,3419,01/05/2024,1,14.3,0.0,4,primavera_2024
7017600,105666,2332,23/04/2024,1,10.31,0.0,2,primavera_2024
7017601,114044,2870,12/04/2024,2,9.8,0.0,2,primavera_2024
7017602,103232,2007,20/05/2024,4,2.51,0.0,5,primavera_2024
7017603,105311,3202,16/04/2024,2,12.05,5.0,1,primavera_2024
7017604,102911,2037,06/04/2024,1,0.89,5.0,2,primavera_2024
7017605,103985,2152,02/04/2024,4,21.56,0.0,1,primavera_2024
7017606,110054,2324,20/05/2024,2,10.46,5.0,2,primavera_2024
7017607,111561,2498,04/04/2024,2,4.76,0.0,4,primavera_2024
7017608,110854,2205,13/05/2024,3,21.52,0.0,1,primavera_2024
7017609,105882,2349,05/04/2024,1,6.55,5.0,2,primavera_2024
7017610,102938,2335,21/03/2024,1,10.42,0.0,3,primavera_2024
7017611,103250,2262,30/04/2024,2,3.21,10.0,1,primavera_2024
7017612,110484,2057,05/05/2024,3,13.89,0.0,3,primavera_2024
7017613,103578,2180,30/04/2024,2,11.12,0.0,3,primavera_2024
7017614,113233,2287,21/05/2024,1,24.98,15.0,5,primavera_2024
7017615,109559,3744,03/04/2024,1,2.37,5.0,5,primavera_2024
7017616,109492,2284,25/04/2024,1,17.93,0.0,4,primavera_2024
7017617,100088,2244,20/04/2024,1,2.1,0.0,4,primavera_2024
7017618,108829,2167,03/04/2024,3,3.46,0.0,1,primavera_2024
7017619,106133,2286,22/04/2024,3,11.94,0.0,5,primavera_2024
7017620,105296,2194,29/04/2024,2,24.19,0.0,4,primavera_2024
7017621,115237,2316,15/03/2024,1,11.75,10.0,1,primavera_2024
7017622,112217,2216,03/04/2024,3,16.91,15.0,2,primavera_2024
7017623,112577,2144,04/05/2024,3,6.14,0.0,1,primavera_2024
7017624,106265,2551,17/04/2024,1,21.83,0.0,2,primavera_2024
7017625,101272,2270,21/04/2024,2,24.72,15.0,4,primavera_2024
7017626,110727,2067,11/04/2024,1,4.67,5.0,5,primavera_2024
7017627,110422,2335,20/04/2024,1,10.42,0.0,5,primavera_2024
7017628,107587,2208,05/05/2024,3,13.06,0.0,3,primavera_2024
7017629,108087,2116,16/05/2024,4,11.67,15.0,1,primavera_2024
7017630,114058,2262,20/04/2024,2,3.21,5.0,2,primavera_2024
7017631,100100,2190,26/03/2024,2,22.62,15.0,2,primavera_2024
7017632,109970,2258,27/04/2024,3,8.3,0.0,4,primavera_2024
7017633,109909,2046,11/04/2024,3,10.6,10.0,5,primavera_2024
7017634,106193,2745,06/05/2024,1,23.36,20.0,2,primavera_2024
7017635,110455,2477,26/03/2024,3,20.97,0.0,5,primavera_2024
7017636,109427,2068,05/04/2024,3,4.98,0.0,1,primavera_2024
7017637,105315,3031,20/04/2024,2,19.16,5.0,1,primavera_2024
7017638,115004,2329,29/04/2024,1,21.34,0.0,2,primavera_2024
7017639,104250,2129,16/04/2024,2,19.63,10.0,3,primavera_2024
7017640,113303,2143,02/04/2024,3,10.91,0.0,2,primavera_2024
7017641,108080,2034,15/05/2024,1,5.19,0.0,1,primavera_2024
7017642,103945,3613,08/05/2024,5,23.89,0.0,2,primavera_2024
7017643,114624,2029,06/04/2024,4,11.07,0.0,2,primavera_2024
7017644,104408,2294,14/04/2024,5,16.44,0.0,1,primavera_2024
7017645,114970,2171,03/05/2024,4,7.26,0.0,1,primavera_2024
7017646,113492,2009,24/05/2024,3,14.23,5.0,4,primavera_2024
7017647,102396,2356,31/03/2024,1,10.49,15.0,4,primavera_2024
7017648,106912,2349,05/04/2024,4,6.55,0.0,5,primavera_2024
7017649,115004,3338,05/05/2024,2,15.37,0.0,3,primavera_2024
7017650,-1,2039,26/04/2024,1,1.91,0.0,4,primavera_2024
7017651,108407,2200,05/04/2024,1,22.18,0.0,1,primavera_2024
7017652,106062,2322,07/05/2024,3,3.85,5.0,1,primavera_2024
7017653,103338,2224,12/05/2024,1,22.13,10.0,1,primavera_2024
7017654,108953,2698,22/05/2024,3,24.48,0.0,2,primavera_2024
7017655,112626,2591,10/04/2024,2,14.04,15.0,1,primavera_2024
7017656,105941,2213,02/05/2024,3,22.25,5.0,5,primavera_2024
7017657,109727,2263,11/04/2024,2,18.09,0.0,4,primavera_2024
7017658,114450,2281,06/05/2024,1,22.87,15.0,1,primavera_2024
7017659,106866,2064,17/05/2024,1,14.86,5.0,4,primavera_2024
7017660,108250,2628,16/05/2024,3,16.95,10.0,2,primavera_2024
7017661,114998,2166,28/04/2024,1,15.81,15.0,1,primavera_2024
7017662,101378,3089,03/04/2024,4,15.33,0.0,3,primavera_2024
7017663,104949,2010,11/04/2024,2,1.66,0.0,1,primavera_2024
7017664,109331,2220,05/05/2024,1,15.41,5.0,2,primavera_2024
7017665,115174,2251,16/03/2024,1,9.42,0.0,2,primavera_2024
7017666,112459,2080,24/03/2024,1,10.53,15.0,3,primavera_2024
7017667,110753,2038,13/05/2024,1,4.28,0.0,5,primavera_2024
7017668,114273,2145,26/03/2024,2,18.59,0.0,1,primavera_2024
7017669,113590,3374,03/05/2024,1,21.38,5.0,1,primavera_2024
7017670,107008,2083,15/05/2024,1,14.16,0.0,2,primavera_2024
7017671,106657,2073,28/04/2024,1,1.47,0.0,5,primavera_2024
7017672,105934,2010,18/05/2024,2,1.66,0.0,3,primavera_2024
7017673,101534,2198,03/05/2024,1,23.67,10.0,1,primavera_2024
7017674,108010,2044,31/03/2024,3,12.22,0.0,1,primavera_2024
7017675,102896,2143,23/05/2024,3,10.91,10.0,1,primavera_2024
7017676,114882,2615,24/04/2024,2,15.85,15.0,2,primavera_2024
7017677,105190,2343,29/04/2024,3,18.76,15.0,5,primavera_2024
7017678,102863,2464,07/05/2024,2,2.18,10.0,1,primavera_2024
7017679,101983,2609,14/05/2024,5,10.68,5.0,5,primavera_2024
7017680,105489,2041,19/05/2024,1,7.91,5.0,3,primavera_2024
7017681,108954,2192,14/04/2024,1,20.84,10.0,3,primavera_2024
7017682,104096,2808,11/04/2024,2,3.79,20.0,1,primavera_2024
7017683,100560,3763,02/05/2024,2,10.29,0.0,2,primavera_2024
7017684,110941,2362,28/04/2024,3,10.21,0.0,2,primavera_2024
7017685,103755,2261,28/04/2024,4,3.21,0.0,2,primavera_2024
7017686,112357,2224,16/05/2024,1,22.13,0.0,5,primavera_2024
7017687,104292,2295,07/04/2024,4,16.22,5.0,4,primavera_2024
7017688,109055,3264,02/05/2024,4,21.95,5.0,1,primavera_2024
7017689,103603,3789,17/05/2024,4,24.27,10.0,3,primavera_2024
7017690,100457,2866,19/04/2024,1,9.55,10.0,3,primavera_2024
7017691,102974,2020,08/05/2024,2,5.44,10.0,2,primavera_2024
7017692,104678,2030,29/04/2024,2,12.43,20.0,1,primavera_2024
7017693,100955,2369,06/04/2024,3,21.05,5.0,2,primavera_2024
7017694,108116,2353,03/04/2024,1,14.64,5.0,1,primavera_2024
7017695,104032,2220,01/04/2024,1,15.41,10.0,1,primavera_2024
7017696,109827,2321,26/04/2024,3,16.56,20.0,3,primavera_2024
7017697,113922,2196,26/04/2024,1,12.04,0.0,1,primavera_2024
7017698,109398,2332,20/03/2024,1,10.31,0.0,3,primavera_2024
7017699,114785,2359,14/04/2024,2,1.75,0.0,1,primavera_2024
7017700,107763,2332,14/04/2024,2,10.31,5.0,2,primavera_2024
7017701,110924,2286,09/04/2024,2,11.94,15.0,3,primavera_2024
7017702,107421,2246,02/05/2024,1,8.07,0.0,4,primavera_2024
7017703,105624,3826,28/04/2024,1,6.83,0.0,2,primavera_2024
7017704,114476,2735,30/03/2024,4,19.25,0.0,1,primavera_2024
7017705,108925,2272,22/04/2024,4,18.7,5.0,1,primavera_2024
7017706,114099,2293,30/04/2024,1,21.13,10.0,5,primavera_2024
7017707,111309,2248,03/05/2024,2,24.99,0.0,2,primavera_2024
7017708,110608,3424,06/05/2024,1,19.33,10.0,4,primavera_2024
7017709,111423,2198,28/03/2024,1,23.67,0.0,5,primavera_2024
7017710,110407,2140,21/03/2024,3,22.06,0.0,2,primavera_2024
7017711,101927,3338,28/03/2024,5,15.37,5.0,2,primavera_2024
7017712,110051,2277,12/04/2024,3,9.39,5.0,4,primavera_2024
7017713,110545,2030,27/05/2024,1,12.43,5.0,1,primavera_2024
7017714,105644,2302,25/04/2024,1,14.78,10.0,1,primavera_2024
7017715,112634,2319,18/05/2024,4,7.54,0.0,2,primavera_2024
7017716,100224,2348,24/03/2024,1,24.46,10.0,1,primavera_2024
7017717,114460,2144,03/04/2024,1,6.14,15.0,4,primavera_2024
7017718,104578,2363,15/05/2024,1,8.05,10.0,1,primavera_2024
7017719,111747,2021,21/04/2024,2,14.21,5.0,1,primavera_2024
7017720,113173,2228,07/04/2024,3,19.21,0.0,2,primavera_2024
7017721,104199,2173,22/03/2024,2,8.95,0.0,3,primavera_2024
7017722,110787,2198,29/04/2024,3,23.67,0.0,2,primavera_2024
7017723,114017,2008,06/04/2024,4,9.09,20.0,5,primavera_2024
7017724,110341,2067,09/05/2024,2,4.67,0.0,3,primavera_2024
7017725,104191,2191,15/04/2024,4,2.7,15.0,4,primavera_2024
7017726,104446,2064,21/04/2024,1,14.86,0.0,3,primavera_2024
7017727,101829,2234,12/04/2024,4,2.36,10.0,4,primavera_2024
7017728,105727,2496,08/04/2024,2,24.02,0.0,3,primavera_2024
7017729,111007,2090,21/04/2024,1,5.87,20.0,5,primavera_2024
7017730,100950,2184,21/05/2024,2,2.3,0.0,1,primavera_2024
7017731,109372,2170,26/03/2024,3,11.68,10.0,3,primavera_2024
7017732,101592,2016,17/05/2024,3,3.11,0.0,3,primavera_2024
7017733,105498,2112,03/05/2024,1,5.99,0.0,1,primavera_2024
7017734,104857,2233,26/04/2024,1,13.33,0.0,4,primavera_2024
7017735,103564,2356,10/05/2024,1,10.49,0.0,2,primavera_2024
7017736,109038,2305,16/04/2024,1,19.22,15.0,1,primavera_2024
7017737,115211,2494,05/05/2024,4,0.51,0.0,1,primavera_2024
7017738,107113,2063,04/04/2024,2,1.37,5.0,4,primavera_2024
7017739,108394,2239,24/04/2024,5,1.88,0.0,1,primavera_2024
7017740,100697,3788,26/03/2024,1,9.4,0.0,3,primavera_2024
7017741,105711,2082,29/03/2024,4,8.87,5.0,1,primavera_2024
7017742,109399,2180,25/04/2024,1,11.12,0.0,1,primavera_2024
7017743,113127,2048,26/04/2024,1,1.58,5.0,2,primavera_2024
7017744,104995,2014,18/04/2024,1,15.01,0.0,3,primavera_2024
7017745,103253,2173,20/04/2024,1,8.95,10.0,4,primavera_2024
7017746,111374,2199,16/04/2024,1,11.6,5.0,2,primavera_2024
7017747,106402,3740,02/05/2024,2,13.79,0.0,2,primavera_2024
7017748,112566,3346,29/04/2024,1,9.66,0.0,5,primavera_2024
7017749,101866,2350,27/04/2024,1,15.56,10.0,1,primavera_2024
7017750,110693,2299,30/03/2024,1,1.73,10.0,1,primavera_2024
7017751,110855,2188,31/03/2024,1,20.89,5.0,3,primavera_2024
7017752,111799,2168,29/03/2024,4,14.02,0.0,4,primavera_2024
7017753,113687,2336,19/04/2024,3,16.14,0.0,2,primavera_2024
7017754,106465,2353,31/03/2024,2,14.64,5.0,3,primavera_2024
7017755,102128,2124,14/04/2024,2,12.45,20.0,2,primavera_2024
7017756,113740,3499,08/05/2024,2,16.86,5.0,5,primavera_2024
7017757,113654,3367,15/05/2024,3,13.56,0.0,1,primavera_2024
7017758,111670,2337,13/05/2024,2,11.64,15.0,1,primavera_2024
7017759,113805,2261,16/04/2024,1,3.21,5.0,3,primavera_2024
7017760,110262,3799,17/04/2024,3,8.31,0.0,1,primavera_2024
7017761,108265,2115,20/05/2024,1,5.85,0.0,3,primavera_2024
7017762,113086,2156,19/03/2024,2,10.91,0.0,3,primavera_2024
7017763,112329,2021,22/04/2024,1,14.21,0.0,4,primavera_2024
7017764,110166,3140,20/04/2024,1,7.95,15.0,1,primavera_2024
7017765,112395,2253,24/04/2024,2,11.8,10.0,1,primavera_2024
7017766,113669,2212,09/05/2024,2,21.38,0.0,1,primavera_2024
7017767,112557,2289,14/04/2024,2,19.3,15.0,2,primavera_2024
7017768,110130,3384,22/03/2024,1,1.01,10.0,2,primavera_2024
7017769,102627,2138,03/04/2024,2,7.32,0.0,1,primavera_2024
7017770,100651,2157,22/04/2024,1,4.56,0.0,5,primavera_2024
7017771,103867,2351,20/05/2024,1,11.43,0.0,1,primavera_2024
7017772,114822,2208,07/05/2024,1,13.06,0.0,1,primavera_2024
7017773,112639,2216,15/05/2024,1,16.91,15.0,2,primavera_2024
7017774,102686,2106,23/03/2024,3,9.41,0.0,5,primavera_2024
7017775,110886,2203,27/04/2024,1,1.73,10.0,5,primavera_2024
7017776,115073,2078,14/05/2024,1,14.98,10.0,1,primavera_2024
7017777,111137,2256,16/04/2024,1,22.67,0.0,3,primavera_2024
7017778,103806,2365,17/03/2024,1,0.89,0.0,1,primavera_2024
7017779,113357,2343,30/03/2024,4,18.76,0.0,3,primavera_2024
7017780,104838,2067,04/04/2024,4,4.67,15.0,1,primavera_2024
7017781,109813,2253,04/04/2024,2,11.8,0.0,5,primavera_2024
7017782,107421,2203,26/04/2024,3,1.73,0.0,1,primavera_2024
7017783,105939,2441,16/04/2024,1,12.19,0.0,3,primavera_2024
7017784,104913,2346,23/05/2024,1,9.69,10.0,2,primavera_2024
7017785,105330,2088,24/04/2024,3,2.37,0.0,3,primavera_2024
7017786,106263,2018,29/05/2024,1,4.12,0.0,2,primavera_2024
7017787,101057,2380,22/04/2024,1,14.31,5.0,3,primavera_2024
7017788,104181,2068,23/05/2024,3,4.98,5.0,4,primavera_2024
7017789,107937,2993,12/05/2024,3,11.33,10.0,2,primavera_2024
7017790,105039,2247,30/04/2024,1,12.95,0.0,2,primavera_2024
7017791,111869,2310,20/05/2024,1,20.48,10.0,4,primavera_2024
7017792,103586,2240,16/04/2024,2,11.83,5.0,2,primavera_2024
7017793,103739,2320,07/05/2024,1,23.88,0.0,3,primavera_2024
7017794,111383,2120,23/03/2024,1,3.88,10.0,1,primavera_2024
7017795,107755,2320,07/04/2024,2,23.88,5.0,2,primavera_2024
7017796,107836,2011,03/04/2024,2,15.76,0.0,2,primavera_2024
7017797,104267,2139,18/03/2024,2,12.6,20.0,1,primavera_2024
7017798,107362,2086,10/04/2024,2,8.74,10.0,2,primavera_2024
7017799,111433,2321,20/04/2024,1,16.56,0.0,2,primavera_2024
7017800,101559,2007,09/05/2024,2,2.51,0.0,1,primavera_2024
7017801,111357,2369,28/04/2024,1,21.05,15.0,1,primavera_2024
7017802,101072,2090,03/05/2024,1,5.87,0.0,2,primavera_2024
7017803,102055,2215,14/05/2024,1,2.77,10.0,5,primavera_2024
7017804,103496,2542,11/04/2024,2,5.1,0.0,3,primavera_2024
7017805,109550,2230,17/04/2024,1,11.18,0.0,1,primavera_2024
7017806,102355,2306,28/04/2024,2,9.63,15.0,1,primavera_2024
7017807,113175,2079,05/05/2024,1,4.27,20.0,1,primavera_2024
7017808,105381,2165,23/04/2024,1,16.6,0.0,3,primavera_2024
7017809,114327,2178,29/03/2024,2,16.41,5.0,4,primavera_2024
7017810,110753,2014,05/05/2024,1,15.01,0.0,1,primavera_2024
