pedido_id,cliente_id,tienda_id,fecha_pedido,estado,total_bruto,total_descuentos,total_neto,metodo_pago,codigo_postal_envio,hora_entrega
5027049,104960.0,1,2024-07-29 10:26:07,entregado,38.32,3.83,34.49,tarjeta,08011,2024-07-29 12:16:17
5027050,114560.0,1,2024-05-24 10:51:00,entregado,16.85,2.53,14.32,tarjeta,08034,2024-05-24 12:08:55
5027051,110165.0,1,2024-08-12 09:24:48,entregado,24.13,3.62,20.51,tarjeta,08003,2024-08-12 12:27:27
5027052,101183.0,3,2024-05-09 11:00:34,entregado,20.17,3.03,17.14,tarjeta,46019,2024-05-09 14:00:23
5027053,103422.0,2,2024-06-24 17:27:29,entregado,54.28,2.71,51.57,Tarjeta,28005,2024-06-24 19:41:20
5027054,100400.0,3,2024-06-03 10:11:52,en_preparacion,42.28,0.0,42.28,tarjeta,46003,
5027055,113737.0,2,2024-06-06 19:09:58,entregado,25.81,1.29,24.52,efectivo_entrega,28006,2024-06-06 21:00:19
5027056,109976.0,4,2024-07-22 10:18:14,entregado,43.6,4.36,39.24,tarjeta,41012,2024-07-22 11:38:23
5027057,109534.0,1,2024-07-04 17:11:43,entregado,30.34,0.0,30.34,paypal,08006,2024-07-04 19:12:37
5027058,112732.0,2,2024-06-09 10:32:47,entregado,41.66,8.33,33.33,tarjeta,28005,2024-06-09 12:10:33
5027059,107464.0,1,2024-08-04 19:33:20,entregado,47.5,0.0,47.5,efectivo_entrega,08015,2024-08-04 22:23:26
5027060,108910.0,1,2024-08-08 08:38:41,entregado,58.3,5.83,52.47,tarjeta,08009,2024-08-08 10:00:03
5027061,112551.0,3,2024-08-04 16:11:08,entregado,61.8,0.0,61.8,bizum,46003,2024-08-04 18:01:56
5027062,114834.0,2,2024-07-17 12:11:49,entregado,25.86,3.88,21.98,tarjeta,28020,2024-07-17 13:36:02
5027063,109403.0,1,2024-07-03 16:33:14,entregado,17.01,0.0,17.01,paypal,08007,2024-07-03 18:05:11
5027064,105023.0,1,2024-06-22 10:49:32,entregado,37.64,5.65,31.99,mastercard,08004,2024-06-22 12:46:32
5027065,104098.0,3,2024-07-24 15:05:13,entregado,29.17,2.92,26.25,paypal,46012,2024-07-24 16:26:04
5027066,107591.0,3,2024-04-24 11:13:29,entregado,14.93,0.0,14.93,tarjeta,46002,2024-04-24 14:10:35
5027067,107593.0,2,2024-07-29 17:42:13,entregado,16.55,0.0,16.55,tarjeta,28034,2024-07-29 19:40:07
5027068,102381.0,1,2024-07-01 12:43:47,entregado,39.04,1.95,37.09,efectivo_entrega,08001,2024-07-01 13:55:20
5027069,102423.0,1,2024-07-09 18:39:07,entregado,28.75,1.44,27.31,bizum,08004,2024-07-09 21:55:45
5027070,112056.0,1,2024-07-08 11:50:55,entregado,21.66,1.08,20.58,tarjeta,08020,2024-07-08 14:52:58
5027071,114114.0,3,2024-09-06 17:05:23,entregado,118.83,5.94,112.89,bizum,46005,2024-09-06 20:08:49
5027072,109480.0,4,2024-07-14 12:19:40,entregado,113.11,11.31,101.8,efectivo_entrega,41003,2024-07-14 13:54:05
5027073,104829.0,1,2024-05-17 21:27:28,devuelto,19.34,1.93,17.41,tarjeta,08025,
5027074,106179.0,2,2024-07-11 18:01:45,entregado,31.29,4.69,26.6,tarjeta,28014,2024-07-11 21:03:50
5027075,110307.0,4,2024-07-30 10:28:31,devuelto,26.31,0.0,26.31,transferencia,41014,
5027076,102532.0,2,2024-08-21 11:31:58,devuelto,24.02,0.0,24.02,tarjeta,28005,
5027077,113386.0,1,2024-07-13 17:27:32,cancelado,50.42,2.52,47.9,bizum,08029,
5027078,110303.0,4,2024-06-01 10:02:05,entregado,18.35,3.67,14.68,tarjeta,41012,2024-06-01 13:27:05
5027079,104882.0,5,2024-07-17 10:28:59,entregado,26.17,0.0,26.17,tarjeta,48008,2024-07-17 11:51:19
5027080,102520.0,5,2024-08-13 17:33:16,entregado,51.56,2.58,48.98,tarjeta,48012,2024-08-13 18:55:05
5027081,109086.0,4,2024-06-23 19:56:14,entregado,26.07,0.0,26.07,bizum,41013,
5027082,110410.0,1,07/06/2024 16:17,entregado,65.7,9.86,55.84,tarjeta,08003,2024-06-07 19:10:43
5027083,102029.0,4,2024-06-30 17:06:37,entregado,62.96,0.0,62.96,tarjeta,41005,2024-06-30 20:32:18
5027084,112974.0,1,2024-08-13 18:34:31,entregado,39.21,3.92,35.29,BIZUM,08009,2024-08-13 21:03:02
5027085,100818.0,2,2024-07-21 19:34:50,entregado,52.63,0.0,52.63,efectivo_entrega,28015,2024-07-21 23:01:25
5027086,111144.0,3,2024-07-21 17:34:07,entregado,133.08,6.65,126.43,paypal,46002,2024-07-21 20:27:04
5027087,108255.0,2,2024-07-10 11:27:44,entregado,41.27,0.0,41.27,paypal,28042,2024-07-10 14:53:39
5027088,112939.0,1,2024-07-28 11:31:42,entregado,10.44,1.04,9.4,tarjeta,08010,2024-07-28 14:07:28
5027089,114275.0,2,2024-06-14 20:38:43,entregado,55.52,5.55,49.97,tarjeta,28016,
5027090,114286.0,5,2024-07-03 17:06:03,entregado,32.13,3.21,28.92,tarjeta,48011,2024-07-03 19:53:43
5027091,111326.0,1,2024-07-15 20:07:25,cancelado,32.21,0.0,37.04,transferencia,08012,
5027092,109023.0,2,2024-07-24 21:08:55,devuelto,25.65,1.28,24.37,tarjeta,28006,
5027093,115163.0,4,2024-06-05 17:38:02,entregado,13.76,0.0,13.76,tarjeta,41016,2024-06-05 19:34:47
5027094,114965.0,3,2024-08-06 18:44:59,devuelto,26.86,0.0,26.86,efectivo_entrega,46013,
5027095,110912.0,1,2024-08-11 15:56:38,entregado,60.37,0.0,60.37,bizum,08003,2024-08-11 16:58:37
5027096,101409.0,3,2024-07-10 08:53:04,entregado,72.82,0.0,72.82,bizum,46024,2024-07-10 10:18:30
5027097,110964.0,2,2024-06-01 16:15:10,entregado,41.86,0.0,41.86,tarjeta,28001,2024-06-01 19:04:15
5027098,109747.0,1,2024-06-20 19:06:25,devuelto,38.72,0.0,38.72,tarjeta,08011,
5027099,100378.0,5,2024-06-09 15:39:43,entregado,63.58,0.0,63.58,tarjeta,48001,2024-06-09 17:41:39
5027100,107336.0,3,2024-07-06 09:02:11,entregado,21.36,3.2,18.16,tarjeta,46006,2024-07-06 11:27:04
5027101,110109.0,3,2024-07-03 11:50:10,entregado,126.89,0.0,126.89,bizum,46002,2024-07-03 15:18:45
5027102,108679.0,4,2024-07-13 13:38:50,entregado,21.93,2.19,19.74,paypal,41018,2024-07-13 16:12:54
5027103,101333.0,2,2024-07-04 12:05:36,en_preparacion,29.94,1.5,28.44,paypal,28003,
5027104,101935.0,1,2024-07-31 14:37:50,entregado,34.12,0.0,34.12,bizum,08028,2024-07-31 17:52:34
5027105,108402.0,3,2024-07-05 17:48:05,entregado,21.89,0.0,21.89,tarjeta,46002,2024-07-05 20:18:26
5027106,101044.0,2,2024-06-09 19:48:04,en_reparto,48.58,0.0,48.58,efectivo_entrega,28004,
5027107,102425.0,2,2024-08-13 20:12:49,entregado,105.09,10.51,94.58,tarjeta,28004,2024-08-13 23:06:00
5027108,109060.0,1,2024-08-14 17:11:52,entregado,13.27,0.0,13.27,efectivo_entrega,08022,2024-08-14 19:11:41
5027109,100255.0,1,2024-06-04 11:44:33,entregado,36.36,3.64,32.72,tarjeta,08036,2024-06-04 15:14:05
5027110,102712.0,2,2024-07-06 13:47:05,entregado,16.18,1.62,14.56,bizum,28001,2024-07-06 16:55:38
5027111,103781.0,2,2024-07-05 15:58:51,entregado,22.18,0.0,22.18,tarjeta,28005,2024-07-05 18:00:35
5027112,114577.0,4,2024-07-21 19:26:51,entregado,30.75,0.0,30.75,tarjeta,41007,2024-07-21 22:02:49
5027113,106443.0,2,2024-07-03 16:51:59,entregado,25.5,1.27,24.23,tarjeta,28020,2024-07-03 19:59:00
5027114,102141.0,1,2024-08-14 08:51:57,devuelto,59.68,0.0,59.68,tarjeta,08011,
5027115,103600.0,1,2024-07-24 17:00:18,entregado,39.14,1.96,37.18,paypal,08008,2024-07-24 18:21:24
5027116,107925.0,1,2024-07-17 08:15:03,entregado,17.73,0.89,16.84,tarjeta,08010,2024-07-17 10:27:33
5027117,112265.0,2,2024-06-11 10:02:21,entregado,22.14,1.11,21.03,bizum,28020,2024-06-11 12:07:39
5027118,100048.0,1,2024-08-06 18:46:10,entregado,37.59,0.0,37.59,tarjeta,08020,2024-08-06 21:27:37
5027119,100945.0,3,2024-06-03 20:41:07,entregado,26.66,0.0,26.66,bizum,46008,2024-06-03 22:14:11
5027120,107220.0,1,2024-05-21 16:07:38,devuelto,26.98,1.35,25.63,tarjeta,08025,
5027121,102865.0,2,2024-07-05 17:36:23,entregado,22.0,0.0,22.0,bizum,28034,2024-07-05 19:54:18
5027122,102821.0,2,2024-07-12 17:06:02,entregado,11.88,0.0,11.88,bizum,28028,2024-07-12 18:10:48
5027123,100901.0,1,2024-07-23 13:53:55,entregado,24.49,0.0,24.49,TRANSFERENCIA,08017,2024-07-23 17:20:12
5027124,105089.0,1,2024-07-06 18:21:20,entregado,33.53,0.0,33.53,paypal,08024,2024-07-06 20:05:12
5027125,111724.0,3,2024-07-31 18:35:34,entregado,25.21,1.26,23.95,bizum,46023,2024-07-31 20:08:01
5027126,112943.0,3,2024-07-27 18:35:52,entregado,40.14,0.0,40.14,bizum,46008,2024-07-27 21:09:15
5027127,102236.0,2,2024-08-08 09:08:24,entregado,56.32,0.0,56.32,transferencia,28016,2024-08-08 11:58:19
5027128,108956.0,2,2024-07-07 19:16:25,entregado,50.7,2.54,48.16,bizum,28033,
5027129,103641.0,1,2024-07-07 18:43:03,entregado,42.69,0.0,42.69,tarjeta,08026,2024-07-07 22:03:14
5027130,109361.0,1,2024-07-10 19:53:09,entregado,28.2,0.0,28.2,bizum,08002,2024-07-10 22:48:48
5027131,108361.0,1,2024-05-26 17:48:42,entregado,34.24,0.0,34.24,tarjeta,08007,2024-05-26 19:10:14
5027132,109039.0,5,2024-07-06 11:27:14,entregado,45.44,2.27,43.17,tarjeta,48003,2024-07-06 13:57:22
5027133,102958.0,1,2024-06-28 17:14:13,entregado,44.68,0.0,44.68,tarjeta,08021,2024-06-28 20:20:39
5027134,112932.0,1,2024-07-25 18:43:57,entregado,53.23,0.0,53.23,efectivo_entrega,08008,2024-07-25 21:38:09
5027135,100736.0,5,2024-07-01 19:13:15,entregado,22.9,0.0,22.9,efectivo_entrega,48004,2024-07-01 22:19:43
5027136,106163.0,1,26/06/2024 17:33,entregado,40.78,2.04,38.74,efectivo_entrega,08006,2024-06-26 19:55:09
5027137,,1,2024-08-02 11:27:48,entregado,49.04,0.0,49.04,paypal,08029,2024-08-02 14:01:54
5027138,113902.0,5,2024-07-16 18:15:23,en_preparacion,18.16,0.0,18.16,bizum,48007,
5027139,102499.0,4,2024-06-20 14:39:07,cancelado,19.2,0.96,18.24,transferencia,41019,
5027140,102460.0,2,2024-08-07 18:35:25,entregado,15.4,0.0,15.4,tarjeta,28001,2024-08-07 20:06:02
5027141,106119.0,1,2024-04-29 12:52:53,devuelto,26.37,5.27,21.1,tarjeta,08036,
5027142,105145.0,2,2024-07-11 11:26:26,entregado,36.68,1.83,34.85,tarjeta,28003,2024-07-11 13:34:02
5027143,110020.0,5,2024-07-02 08:38:40,entregado,17.09,0.0,17.09,paypal,48015,2024-07-02 11:48:38
5027144,104275.0,4,2024-08-11 08:12:39,entregado,63.79,9.57,54.22,paypal,41007,2024-08-11 09:48:32
5027145,107039.0,1,2024-08-08 08:56:53,entregado,37.35,0.0,37.35,bizum,08023,2024-08-08 09:57:16
5027146,113405.0,2,2024-08-11 18:49:57,entregado,11.79,0.0,11.79,tarjeta,28010,2024-08-11 21:03:02
5027147,115029.0,3,2024-08-06 19:43:28,entregado,29.25,2.92,26.33,tarjeta,46001,2024-08-06 21:48:48
5027148,115066.0,1,2024-07-21 22:13:21,entregado,32.66,0.0,32.66,paypal,08023,2024-07-22 00:34:54
5027149,111322.0,1,2024-07-15 18:01:22,entregado,31.06,4.66,26.4,efectivo_entrega,08023,2024-07-15 20:31:20
5027150,109865.0,5,2024-06-17 12:10:19,entregado,13.26,1.33,11.93,paypal,48007,2024-06-17 14:41:53
5027151,102240.0,1,2024-07-12 10:18:47,entregado,18.12,0.0,18.12,tarjeta,08010,2024-07-12 11:50:54
5027152,109483.0,2,2024-05-20 10:48:40,entregado,26.33,0.0,26.33,bizum,28034,2024-05-20 13:29:43
5027153,108529.0,2,2024-07-11 20:50:04,entregado,25.48,1.27,24.21,bizum,28009,2024-07-11 23:42:51
5027154,106998.0,4,2024-08-03 11:04:43,devuelto,32.52,1.63,30.89,tarjeta,41020,
5027155,109290.0,3,2024-06-30 17:15:03,entregado,66.64,3.33,63.31,bizum,46022,2024-06-30 20:17:56
5027156,109068.0,3,2024-06-19 17:25:03,entregado,12.82,0.0,12.82,tarjeta,46013,2024-06-19 20:02:42
5027157,111640.0,2,2024-06-18 08:40:51,entregado,22.03,0.0,22.03,tarjeta,28002,2024-06-18 11:17:00
5027158,,4,2024-08-24 11:47:45,entregado,86.43,0.0,86.43,tarjeta,41012,2024-08-24 13:14:24
5027159,,3,2024-07-02 09:51:27,entregado,24.81,0.0,24.81,tarjeta,46011,2024-07-02 12:30:44
5027160,102441.0,1,2024-07-20 10:34:23,entregado,32.9,0.0,32.9,bizum,08021,2024-07-20 11:38:58
5027161,107067.0,5,2024-06-17 16:21:16,en_reparto,44.67,0.0,44.67,bizum,48014,
5027162,103493.0,1,2024-06-30 21:16:49,devuelto,20.91,1.05,19.86,paypal,08005,
5027163,102772.0,1,2024-07-18 11:44:08,entregado,26.63,2.66,23.97,tarjeta,08011,2024-07-18 13:06:01
5027164,112265.0,1,2024-09-09 10:21:55,entregado,72.39,0.0,72.39,efectivo_entrega,08026,2024-09-09 12:43:37
5027165,100069.0,2,2024-08-07 09:12:56,entregado,71.99,7.2,64.79,paypal,28045,2024-08-07 10:52:03
5027166,108794.0,2,2024-07-14 09:57:05,entregado,54.33,2.72,51.61,paypal,28001,2024-07-14 11:07:31
5027167,110866.0,2,2024-08-27 18:34:46,entregado,29.11,0.0,29.11,paypal,28034,2024-08-27 19:40:26
5027168,106066.0,1,2024-08-28 10:13:05,entregado,39.8,0.0,39.8,efectivo_entrega,08024,2024-08-28 11:49:15
5027169,114041.0,5,2024-06-29 08:08:53,entregado,19.47,0.0,19.47,tarjeta,48006,2024-06-29 10:46:43
5027170,106330.0,1,2024-06-13 18:53:39,entregado,66.05,9.91,56.14,tarjeta,08035,2024-06-13 20:07:58
5027171,101885.0,2,2024-07-11 11:24:23,devuelto,23.38,1.17,22.21,bizum,28003,
5027172,106880.0,4,2024-06-24 17:15:09,entregado,35.5,0.0,35.5,tarjeta,41012,2024-06-24 20:40:37
5027173,110165.0,3,2024-07-16 10:50:10,entregado,59.12,5.91,53.21,tarjeta,46006,2024-07-16 13:43:44
5027174,114282.0,1,2024-07-07 17:55:45,devuelto,57.79,0.0,57.79,tarjeta,08017,
5027175,106622.0,3,2024-08-11 11:24:47,entregado,48.72,9.74,38.98,tarjeta,46024,2024-08-11 12:47:58
5027176,105633.0,4,2024-06-25 20:36:05,entregado,62.61,6.26,56.35,paypal,41016,2024-06-25 23:19:01
5027177,114979.0,2,2024-07-19 12:58:48,devuelto,92.11,0.0,92.11,bizum,28050,
5027178,100829.0,4,2024-06-27 20:00:00,entregado,26.48,0.0,26.48,tarjeta,41011,2024-06-27 22:39:17
5027179,100122.0,2,2024-06-05 19:58:08,devuelto,16.42,0.0,16.42,bizum,28004,
5027180,103416.0,2,2024-07-17 15:47:21,entregado,32.02,3.2,28.82,tarjeta,28001,2024-07-17 17:35:29
5027181,103211.0,1,2024-06-30 21:39:28,cancelado,32.71,0.0,32.71,efectivo_entrega,08001,
5027182,103550.0,5,2024-08-01 14:35:34,entregado,54.95,5.5,49.45,tarjeta,48002,2024-08-01 17:01:57
5027183,108383.0,1,2024-07-22 17:05:25,entregado,29.98,0.0,29.98,bizum,08001,2024-07-22 18:48:50
5027184,114802.0,3,2024-07-25 17:32:19,entregado,46.44,9.29,37.15,bizum,46011,2024-07-25 21:01:40
5027185,110947.0,3,2024-06-14 09:48:50,entregado,49.34,0.0,49.34,tarjeta,46013,2024-06-14 12:01:14
5027186,100451.0,2,2024-07-14 19:23:52,entregado,21.52,0.0,21.52,efectivo_entrega,28013,2024-07-14 21:09:41
5027187,109746.0,2,2024-07-10 20:22:18,entregado,32.64,0.0,32.64,bizum,28050,2024-07-10 22:01:01
5027188,113136.0,4,2024-06-20 18:59:11,cancelado,19.83,2.97,16.86,bizum,41003,
5027189,105152.0,2,2024-06-16 19:00:45,entregado,36.27,0.0,36.27,paypal,28016,2024-06-16 20:36:40
5027190,102617.0,3,2024-07-16 17:54:44,entregado,66.33,13.27,53.06,paypal,46023,2024-07-16 21:02:36
5027191,100904.0,4,2024-08-13 16:38:12,entregado,26.81,0.0,26.81,tarjeta,41014,2024-08-13 18:01:12
5027192,113513.0,2,2024-08-15 16:01:24,entregado,27.25,0.0,27.25,efectivo_entrega,28012,2024-08-15 17:27:23
5027193,107660.0,1,2024-07-04 21:51:24,cancelado,40.08,6.01,34.07,tarjeta,08002,
5027194,103070.0,4,2024-08-08 20:32:42,entregado,12.08,0.6,11.48,BIZUM,41011,2024-08-08 22:31:43
5027195,101615.0,5,2024-06-28 10:52:38,cancelado,106.74,16.01,90.73,tarjeta,48002,
5027196,110199.0,2,2024-09-04 16:42:03,entregado,36.32,0.0,36.32,efectivo_entrega,28050,2024-09-04 17:42:13
5027197,102010.0,1,2024-07-04 09:17:28,entregado,31.21,0.0,31.21,bizum,08015,2024-07-04 10:52:45
5027198,100354.0,2,2024-08-08 08:59:33,entregado,17.26,1.73,15.53,tarjeta,28036,2024-08-08 11:16:33
5027199,100249.0,2,2024-07-01 09:05:12,entregado,66.66,3.33,63.33,paypal,28050,2024-07-01 10:30:30
5027200,111214.0,2,2024-06-13 18:42:33,entregado,28.3,0.0,28.3,efectivo_entrega,28010,2024-06-13 20:31:06
5027201,103356.0,5,2024-07-19 10:51:29,entregado,22.63,0.0,22.63,tarjeta,48007,2024-07-19 13:23:37
5027202,107794.0,3,2024-07-02 17:02:35,entregado,43.9,0.0,43.9,bizum,46005,2024-07-02 19:18:42
5027203,103648.0,2,2024-07-19 07:24:35,entregado,17.68,0.0,17.68,tarjeta,28050,2024-07-19 09:00:24
5027204,102513.0,4,2024-07-23 09:17:42,entregado,62.29,0.0,62.29,tarjeta,41020,2024-07-23 10:27:04
5027205,113232.0,4,2024-07-22 10:36:32,entregado,83.57,0.0,83.57,bizum,41016,2024-07-22 12:19:35
5027206,104304.0,2,2024-08-09 10:47:00,en_reparto,53.16,0.0,53.16,Bizum,28001,
5027207,115210.0,3,2024-05-24 16:43:07,cancelado,13.95,0.0,13.95,tarjeta,46013,
5027208,102123.0,4,2024-07-05 21:28:01,entregado,15.66,1.57,14.09,efectivo_entrega,41013,2024-07-05 23:59:07
5027209,100867.0,1,07/08/2024 20:37,entregado,36.1,0.0,36.1,tarjeta,08012,2024-08-07 22:42:43
5027210,107362.0,4,2024-05-02 08:55:25,entregado,34.77,1.74,33.03,bizum,41016,2024-05-02 11:55:26
5027211,100752.0,2,2024-07-21 13:05:51,entregado,19.44,0.0,19.44,efectivo_entrega,28046,2024-07-21 15:26:27
5027212,111482.0,4,2024-06-04 20:59:30,entregado,26.77,1.34,25.43,bizum,41005,
5027213,110190.0,2,2024-07-20 19:42:29,entregado,24.74,2.47,22.27,bizum,28005,2024-07-20 22:13:03
5027214,105251.0,2,2024-07-18 12:15:13,entregado,97.67,9.77,87.9,bizum,28033,2024-07-18 13:33:55
5027215,110978.0,1,2024-08-10 08:07:11,en_reparto,73.53,11.03,62.5,tarjeta,08010,
5027216,114123.0,4,2024-08-24 16:03:52,entregado,30.89,0.0,30.89,tarjeta,41014,2024-08-24 18:38:04
5027217,113090.0,4,2024-07-04 17:10:30,entregado,32.0,0.0,32.0,bizum,41018,2024-07-04 19:26:59
5027218,101027.0,4,2024-07-19 10:03:25,entregado,27.17,4.08,23.09,tarjeta,41017,
5027219,108114.0,1,2024-05-07 20:58:03,entregado,56.23,8.43,47.8,bizum,08003,2024-05-07 22:12:58
5027220,109998.0,2,2024-07-06 10:05:31,entregado,16.94,0.0,16.94,bizum,28050,2024-07-06 12:34:22
5027221,112148.0,2,2024-08-04 10:01:26,entregado,16.72,1.67,15.05,bizum,28004,2024-08-04 13:12:58
5027222,104952.0,1,2024-05-22 18:21:08,entregado,53.16,0.0,53.16,bizum,08021,2024-05-22 21:13:13
5027223,103942.0,3,2024-07-10 17:32:02,cancelado,21.43,2.14,19.29,bizum,46019,
5027224,105444.0,3,2024-07-26 19:48:12,en_reparto,71.48,7.15,64.33,tarjeta,46022,
5027225,114596.0,2,2024-07-24 18:20:00,entregado,31.55,4.73,26.82,tarjeta,28020,2024-07-24 19:43:45
5027226,113644.0,3,2024-05-28 12:55:48,entregado,56.86,0.0,56.86,bizum,46022,2024-05-28 14:55:47
5027227,112865.0,4,2024-07-07 11:47:15,entregado,56.94,0.0,56.94,bizum,41011,
5027228,107751.0,2,2024-06-19 16:58:34,devuelto,14.24,1.42,12.82,bizum,28050,
5027229,108956.0,2,2024-06-19 17:26:50,entregado,12.81,0.0,12.81,tarjeta,28015,2024-06-19 18:41:01
5027230,112438.0,1,2024-07-01 14:02:45,entregado,18.18,0.0,18.18,paypal,08023,2024-07-01 16:41:09
5027231,101431.0,3,2024-06-24 09:40:24,entregado,71.27,0.0,71.27,bizum,46001,2024-06-24 12:00:47
5027232,114981.0,1,2024-06-02 16:00:26,entregado,21.96,2.2,19.76,tarjeta,08005,2024-06-02 17:18:17
5027233,106210.0,2,2024-07-18 17:52:29,entregado,51.49,5.15,46.34,efectivo_entrega,28042,2024-07-18 19:45:41
5027234,111149.0,2,2024-04-30 21:12:08,en_preparacion,25.53,0.0,25.53,bizum,28012,
5027235,115034.0,5,2024-06-27 12:21:39,entregado,57.45,2.87,54.58,bizum,48007,2024-06-27 13:31:48
5027236,101418.0,1,2024-05-14 12:15:41,entregado,16.71,0.84,15.87,Bizum,08005,2024-05-14 14:28:33
5027237,112488.0,1,2024-05-30 16:49:36,entregado,24.5,1.23,23.27,tarjeta,08017,2024-05-30 19:41:02
5027238,106634.0,4,2024-06-23 10:11:39,entregado,99.2,4.96,94.24,tarjeta,41006,2024-06-23 11:23:48
5027239,101724.0,1,19/07/2024 12:35,entregado,38.6,3.86,34.74,tarjeta,08012,2024-07-19 14:46:04
5027240,102657.0,1,2024-06-07 19:27:54,entregado,52.57,0.0,52.57,bizum,08012,2024-06-07 21:07:30
5027241,102617.0,2,2024-07-19 14:32:29,en_reparto,35.22,0.0,35.22,bizum,28002,
5027242,105401.0,5,2024-08-03 16:34:07,en_preparacion,67.4,0.0,67.4,tarjeta,48012,
5027243,112388.0,2,2024-06-22 18:25:02,entregado,23.93,3.59,20.34,tarjeta,28004,2024-06-22 19:51:15
5027244,100020.0,5,2024-07-12 21:01:11,entregado,74.57,0.0,74.57,paypal,48013,2024-07-12 22:45:46
5027245,112733.0,2,2024-07-29 13:58:38,entregado,82.93,4.15,78.78,efectivo_entrega,28050,2024-07-29 16:46:13
5027246,108599.0,1,2024-07-18 11:22:32,entregado,9.02,0.0,9.02,paypal,08034,2024-07-18 13:32:48
5027247,113286.0,1,2024-08-05 20:15:19,entregado,35.09,0.0,35.09,transferencia,08003,2024-08-05 23:40:47
5027248,112522.0,2,2024-07-23 18:33:09,entregado,12.0,1.8,10.2,Tarjeta,28006,2024-07-23 21:45:30
5027249,104120.0,1,2024-05-18 11:40:40,entregado,20.06,4.01,16.05,tarjeta,08024,2024-05-18 12:58:49
5027250,100606.0,4,2024-09-02 22:42:48,entregado,29.69,1.48,28.21,paypal,41011,2024-09-03 00:19:58
5027251,108127.0,4,2024-06-24 22:30:58,cancelado,51.12,7.67,43.45,tarjeta,41001,
5027252,100004.0,4,2024-06-26 09:02:59,entregado,24.36,0.0,24.36,tarjeta,41017,2024-06-26 10:58:22
5027253,112100.0,1,2024-08-15 09:24:23,entregado,53.69,5.37,48.32,bizum,08004,2024-08-15 10:41:12
5027254,112646.0,4,2024-07-23 21:18:32,entregado,70.36,0.0,70.36,efectivo_entrega,41016,2024-07-24 00:42:15
5027255,106326.0,2,2024-05-19 19:33:45,entregado,27.28,0.0,27.28,tarjeta,28045,2024-05-19 22:38:45
5027256,100680.0,1,2024-06-07 21:16:46,entregado,45.76,0.0,45.76,tarjeta,08005,2024-06-08 00:02:16
5027257,101792.0,1,2024-07-26 19:04:56,entregado,42.3,2.12,40.18,tarjeta,08028,2024-07-26 21:00:22
5027258,106423.0,2,2024-06-29 19:50:28,entregado,102.28,0.0,102.28,tarjeta,28028,2024-06-29 20:54:09
5027259,108119.0,3,2024-09-03 12:16:04,entregado,48.06,2.4,45.66,tarjeta,46022,2024-09-03 14:33:43
5027260,113922.0,4,2024-07-13 11:04:28,devuelto,45.76,2.29,43.47,tarjeta,41004,
5027261,113223.0,3,2024-07-15 16:19:54,cancelado,40.44,0.0,40.44,bizum,46012,
5027262,104416.0,1,2024-07-20 14:09:09,entregado,23.46,0.0,23.46,tarjeta,08003,2024-07-20 16:03:01
5027263,104683.0,4,2024-07-06 19:29:03,entregado,30.86,3.09,27.77,tarjeta,41019,2024-07-06 21:16:03
5027264,105654.0,4,2024-06-12 12:06:25,entregado,47.06,4.71,42.35,transferencia,41016,2024-06-12 14:15:46
5027265,106539.0,1,2024-08-14 09:46:37,entregado,49.49,0.0,49.49,bizum,08004,2024-08-14 11:08:59
5027266,100174.0,3,2024-06-30 08:06:42,entregado,22.63,2.26,20.37,tarjeta,46010,
5027267,103551.0,4,2024-08-12 10:26:39,entregado,25.3,0.0,25.3,tarjeta,41009,2024-08-12 12:55:04
5027268,114281.0,1,2024-07-28 18:45:17,entregado,36.37,0.0,36.37,efectivo_entrega,08023,2024-07-28 20:25:40
5027269,106606.0,2,2024-07-30 12:17:05,devuelto,31.82,0.0,31.82,efectivo_entrega,28005,
5027270,103044.0,1,2024-08-01 21:14:15,entregado,22.67,0.0,22.67,tarjeta,08036,2024-08-02 00:13:37
5027271,102933.0,2,2024-05-30 10:24:31,entregado,10.21,0.0,10.21,bizum,28012,2024-05-30 13:23:46
5027272,114900.0,4,2024-07-14 14:11:30,entregado,7.24,0.0,7.24,bizum,41009,2024-07-14 17:02:42
5027273,113030.0,4,2024-07-26 10:55:45,entregado,24.32,0.0,24.32,tarjeta,41010,2024-07-26 12:29:01
5027274,108444.0,2,2024-08-27 11:18:49,entregado,38.96,0.0,38.96,paypal,28050,2024-08-27 14:45:59
5027275,100540.0,4,2024-08-06 11:21:57,devuelto,13.89,0.69,13.2,bizum,41007,
5027276,110427.0,2,13/07/2024 09:58,entregado,14.11,0.0,14.11,tarjeta,28005,2024-07-13 12:20:43
5027277,106432.0,1,2024-07-11 09:30:12,en_preparacion,12.53,0.0,12.53,tarjeta,08015,
5027278,101088.0,1,2024-08-05 11:24:51,entregado,24.11,1.21,22.9,tarjeta,08025,2024-08-05 12:49:30
5027279,110004.0,1,2024-08-28 09:17:11,entregado,26.68,0.0,26.68,tarjeta,08010,2024-08-28 11:18:36
5027280,110821.0,1,2024-07-16 08:59:05,entregado,24.22,2.42,21.8,tarjeta,08035,2024-07-16 11:53:18
5027281,102892.0,1,2024-08-06 12:51:12,entregado,75.52,3.78,71.74,tarjeta,08017,2024-08-06 16:02:11
5027282,114615.0,1,2024-07-11 11:30:05,entregado,30.47,1.52,28.95,bizum,08011,2024-07-11 13:12:16
5027283,105715.0,3,2024-08-29 17:45:17,entregado,22.76,2.28,20.48,paypal,46011,2024-08-29 19:02:22
