producto_id,nombre,marca,categoria_id,precio_base,peso_kg,es_perecedero,dias_caducidad,activo,fecha_alta
3694,Producto Entrada Genérico 500ml,Genérico,10.0,1.31,2.42,sí,3.0,True,2021-07-22
3695,Producto Nuestras Dia 250g,Dia,41.0,24.28,4.32,no,,True,2021-09-18
3696,Producto Pesar Eroski pack 3,Eroski,86.0,12.5,4.38,false,,True,2020-03-11
3697,Producto Papel Hacendado 6ud,Hacendado,22.0,1.2,0.81,no,,True,2020-03-20
3698,Producto Experiencia Hacendado 12ud,Hacendado,25.0,20.92,2.24,true,14.0,True,2022-05-22
3699,Producto Nuestro Mercadona 500ml,Mercadona,21.0,24.58,3.09,sí,3.0,True,2021-07-17
3700,Producto Sol Eroski 1kg,Eroski,49.0,22.68,4.72,false,,True,2021-03-24
3701,Producto Vida Auchan 250g,Auchan,60.0,2.08,2.53,FALSE,,True,2021-08-23
3702,Producto Mundial Carrefour pack 3,Carrefour,19.0,1.58,3.46,no,,True,2021-11-30
3703,Producto Nuestras Dia 500ml,Dia,9.0,14.22,2.36,True,14.0,True,2022-05-04
3704,Producto Unidos Hacendado 500g,Hacendado,68.0,22.98,0.48,True,8.0,True,2023-07-06
3705,Producto Buenos Mercadona 1kg,Mercadona,11.0,19.81,1.9,TRUE,4.0,True,2022-11-22
3706,Producto Objetivo Dia 1L,Dia,40.0,18.8,1.59,0,,True,2020-07-03
3707,Producto Millones Carrefour 500ml,Carrefour,45.0,3.93,1.17,false,,True,2024-02-23
3708,Producto Menos Carrefour 500ml,Carrefour,34.0,6.84,0.51,FALSE,,True,2021-09-03
3709,Producto Vista Dia pack 3,Dia,55.0,20.81,0.89,FALSE,,True,2023-05-19
3710,Producto Segunda Auchan 1kg,Auchan,83.0,13.67,3.53,sí,8.0,True,2022-05-16
3711,Producto Imposible Carrefour 6ud,Carrefour,45.0,17.63,4.16,0,,True,2021-07-21
3712,Producto Juez Genérico 1L,Genérico,20.0,6.82,0.21,no,,True,2020-08-12
3713,Producto Cualquier Carrefour pack 3,Carrefour,89.0,3.92,1.89,0,,True,2022-07-24
3714,Producto Duda Hacendado 6ud,Hacendado,84.0,17.67,4.35,False,,False,2021-09-15
3715,Producto Congreso Auchan 6ud,Auchan,62.0,8.74,0.98,no,,True,2020-03-03
3716,Producto Años Auchan 1kg,Auchan,29.0,18.92,3.1,FALSE,,True,2020-03-01
3717,Producto Nacional Eroski 12ud,Eroski,64.0,12.09,3.63,1,12.0,True,2023-01-13
3718,Producto Aquella Dia 250g,Dia,60.0,24.27,3.83,false,,True,2023-06-02
3719,Producto Capacidad Hacendado 12ud,Hacendado,73.0,10.92,2.91,True,12.0,False,2022-03-17
3720,Producto Difícil Carrefour 500ml,Carrefour,74.0,22.21,4.72,0,,True,2020-08-19
3721,Producto Posición Mercadona 1kg,Mercadona,81.0,3.67,4.8,False,,True,2023-10-19
3722,Producto Decisión Mercadona 1kg,Mercadona,48.0,20.13,0.87,False,,False,2020-08-05
3723,Producto Éste Carrefour 1kg,Carrefour,27.0,7.87,1.22,true,6.0,True,2023-12-17
3724,Producto Única Carrefour 6ud,Carrefour,40.0,0.61,0.54,sí,11.0,True,2021-05-09
3725,Producto Aquí Auchan 12ud,Auchan,36.0,20.86,3.83,false,,True,2021-09-02
3726,Producto Mismos Dia 1kg,Dia,25.0,10.29,1.45,0,,True,2023-02-22
3727,Producto Oposición Genérico 12ud,Genérico,63.0,13.58,3.37,False,,True,2021-04-09
3728,Producto Evitar Carrefour 1kg,Carrefour,12.0,19.3,1.73,false,,True,2021-06-06
3729,Producto Económica Genérico 12ud,Genérico,87.0,22.9,0.73,FALSE,,True,2023-07-10
3730,Producto Duda Dia 12ud,Dia,36.0,2.76,0.94,False,,True,2022-04-06
3731,Producto Carácter Auchan pack 3,Auchan,48.0,1.34,2.14,0,,True,2023-01-05
3732,Producto Administración Mercadona 500g,Mercadona,75.0,11.88,3.45,TRUE,4.0,True,2021-04-10
3733,Producto Efecto Mercadona 250g,Mercadona,60.0,4.43,2.56,True,13.0,True,2023-06-21
3734,Producto Para Eroski 12ud,Eroski,71.0,10.84,2.15,sí,14.0,True,2021-07-26
3735,Producto Buena Mercadona pack 3,Mercadona,86.0,12.79,3.57,false,,True,2022-11-12
3736,Producto Poco Hacendado 1kg,Hacendado,55.0,24.52,1.95,False,,True,2024-03-02
3737,Producto Actual Hacendado 6ud,Hacendado,28.0,23.72,1.33,false,,True,2022-06-25
3738,Producto Mal Eroski pack 3,Eroski,87.0,11.14,0.25,false,,True,2023-05-22
3739,Producto Distintas Dia 250g,Dia,67.0,22.27,1.3,false,,True,2023-01-31
3740,Producto Vio Mercadona 250g,Mercadona,46.0,13.79,1.82,TRUE,3.0,True,2022-12-04
3741,Producto Siquiera Eroski 250g,Eroski,47.0,15.09,0.23,false,,True,2020-02-11
3742,Producto P Carrefour 500g,Carrefour,40.0,13.6,0.77,True,10.0,True,2022-01-07
3743,Producto Mañana Dia pack 3,Dia,44.0,17.37,4.14,True,14.0,True,2024-02-11
3744,Producto Boca Auchan 250g,Auchan,81.0,2.37,0.78,false,,True,2023-05-01
3745,Producto N Auchan 500g,Auchan,21.0,8.77,1.54,false,,True,2023-04-20
3746,Producto Naturaleza Eroski 500ml,Eroski,32.0,18.17,0.44,FALSE,,True,2022-06-16
3747,Producto Mí Mercadona 1L,Mercadona,23.0,14.48,3.1,0,,True,2023-01-25
3748,Producto Qué Eroski 250g,Eroski,40.0,9.66,3.82,false,,True,2022-06-25
3749,Producto Siguiente Dia 250g,Dia,32.0,15.3,3.41,0,,True,2020-09-21
3750,Producto Quiero Carrefour 250g,Carrefour,61.0,19.65,1.41,FALSE,,True,2022-09-04
3751,Producto Modelo Hacendado 1L,Hacendado,49.0,6.0,1.14,0,,True,2022-08-20
3752,Producto Producto Mercadona pack 3,Mercadona,86.0,14.89,1.68,false,,True,2023-07-30
3753,Producto Ex Hacendado 6ud,Hacendado,80.0,8.83,2.25,no,,True,2020-08-17
3754,Producto Pese Carrefour 1kg,Carrefour,72.0,16.98,0.21,TRUE,12.0,True,2022-11-23
3755,Producto Relación Auchan 6ud,Auchan,89.0,2.53,2.67,FALSE,,True,2020-02-19
3756,Producto Respuesta Auchan pack 3,Auchan,49.0,1.21,0.88,0,,True,2024-01-12
3757,Producto Formación Auchan 250g,Auchan,64.0,18.9,3.73,TRUE,6.0,True,2020-06-19
3758,Producto Juan Carrefour 12ud,Carrefour,77.0,15.36,0.53,False,,True,2020-01-30
3759,Producto Julio Genérico 500ml,Genérico,23.0,4.87,3.9,TRUE,14.0,True,2021-05-02
3760,Producto Empresas Auchan 6ud,Auchan,79.0,18.9,3.02,0,,True,2020-08-23
3761,Producto Relaciones Eroski 500g,Eroski,55.0,16.76,3.18,no,,True,2022-12-08
3762,Producto Haber Genérico 12ud,Genérico,73.0,6.0,3.8,no,,True,2021-09-29
3763,Producto Ésta Carrefour 1kg,Carrefour,66.0,10.29,4.16,1,10.0,True,2023-04-18
3764,Producto Formas Auchan 12ud,Auchan,21.0,24.36,3.2,no,,True,2023-11-30
3765,Producto Educación Genérico 500g,Genérico,26.0,15.18,4.73,no,,True,2023-09-17
3766,Producto Zonas Carrefour pack 3,Carrefour,40.0,17.26,0.16,false,,True,2023-02-17
3767,Producto Entrada Genérico 1L,Genérico,58.0,21.32,1.88,1,6.0,True,2020-04-06
3768,Producto Participación Dia 1kg,Dia,34.0,7.67,1.07,false,,True,2020-08-02
3769,Producto Apenas Eroski pack 3,Eroski,40.0,24.74,4.87,0,,True,2020-11-18
3770,Producto Libre Mercadona 6ud,Mercadona,23.0,21.86,1.26,FALSE,,True,2021-05-19
3771,Producto Permite Hacendado 250g,Hacendado,17.0,17.2,2.62,FALSE,,True,2022-01-13
3772,Producto Resultado Hacendado 12ud,Hacendado,58.0,23.95,2.71,false,,True,2021-08-08
3773,Producto Varios Eroski 250g,Eroski,86.0,11.23,0.35,FALSE,,True,2024-01-26
3774,Producto Nueva Dia 12ud,Dia,14.0,18.05,3.27,0,,True,2021-12-15
3775,Producto Etapa Hacendado 1kg,Hacendado,24.0,21.24,2.92,0,,True,2022-04-08
3776,Producto Ahí Dia 12ud,Dia,30.0,16.58,1.25,sí,10.0,True,2022-04-28
3777,Producto Dios Dia 500g,Dia,21.0,11.72,3.77,false,,True,2022-11-15
3778,Producto Enero Dia pack 3,Dia,52.0,8.59,1.33,0,,True,2023-09-09
3779,Producto Modelo Mercadona 1kg,Mercadona,13.0,4.12,1.14,sí,8.0,True,2022-11-23
3780,Producto Amigos Dia 1kg,Dia,46.0,14.4,3.58,no,,True,2023-06-02
3781,Producto Seguro Eroski 1kg,Eroski,28.0,4.08,1.95,TRUE,13.0,True,2021-02-14
3782,Producto Hubo Genérico 500ml,Genérico,36.0,4.12,1.85,1,11.0,True,2022-01-22
3783,Producto Tipo Auchan pack 3,Auchan,75.0,15.64,1.75,true,5.0,True,2024-01-27
3784,Producto Través Dia 6ud,Dia,73.0,9.75,3.26,0,,True,2021-03-09
3785,Producto Miguel Carrefour pack 3,Carrefour,70.0,22.47,4.74,true,8.0,True,2021-04-08
3786,Producto Realidad Carrefour 1kg,Carrefour,35.0,7.31,3.96,0,,True,2024-01-02
3787,Producto Somos Auchan pack 3,Auchan,54.0,14.44,0.11,false,,True,2024-03-05
3788,Producto Familia Carrefour 1L,Carrefour,76.0,9.4,3.15,1,8.0,True,2023-04-12
3789,Producto Equipo Genérico 500g,Genérico,43.0,24.27,2.86,TRUE,6.0,True,2022-12-31
3790,Producto Grandes Eroski 1L,Eroski,32.0,6.08,0.93,no,,True,2022-12-08
3791,Producto Quedó Genérico 500ml,Genérico,43.0,2.73,4.16,true,4.0,True,2022-01-29
3792,Producto Voz Genérico 500ml,Genérico,25.0,1.98,2.95,true,12.0,True,2022-01-15
3793,Producto Últimos Genérico 250g,Genérico,21.0,8.3,1.02,False,,True,2022-05-20
3794,Producto Constitución Auchan 1L,Auchan,19.0,2.94,3.01,false,,True,2023-12-22
3795,Producto Sala Genérico 12ud,Genérico,10.0,21.59,4.44,1,13.0,True,2023-01-26
3796,Producto Don Mercadona pack 3,Mercadona,87.0,24.8,2.07,1,7.0,True,2021-03-23
3797,Producto Hecho Dia pack 3,Dia,31.0,13.09,1.53,FALSE,,True,2022-06-09
3798,Producto Realizar Dia 500ml,Dia,40.0,17.1,3.15,False,,True,2022-04-23
3799,Producto Razón Auchan 250g,Auchan,32.0,8.31,2.38,no,,True,2023-10-23
3800,Producto Producción Mercadona 12ud,Mercadona,17.0,16.98,4.32,1,8.0,True,2023-06-25
3801,Producto Libro Mercadona 1kg,Mercadona,77.0,5.23,1.2,true,7.0,True,2024-01-22
3802,Producto Volver Mercadona pack 3,Mercadona,49.0,3.01,3.07,FALSE,,True,2023-06-03
3803,Producto Días Dia 1kg,Dia,28.0,5.19,0.9,FALSE,,True,2021-03-27
3804,Producto Había Dia pack 3,Dia,29.0,16.5,3.91,no,,True,2021-03-22
3805,Producto Paciente Auchan 500ml,Auchan,42.0,9.57,3.65,0,,True,2023-01-14
3806,Producto Aunque Auchan 500ml,Auchan,49.0,10.91,2.11,False,,True,2021-06-22
3807,Producto Encuentran Hacendado 12ud,Hacendado,60.0,9.15,4.88,no,,True,2021-11-18
3808,Producto Boca Mercadona 1L,Mercadona,11.0,5.6,1.51,0,,True,2021-02-02
3809,Producto Vino Auchan 12ud,Auchan,50.0,8.47,1.04,false,,True,2022-01-14
3810,Producto Hizo Auchan 500ml,Auchan,73.0,3.11,1.66,true,10.0,True,2020-11-09
3811,Producto Sueño Auchan 250g,Auchan,84.0,19.63,4.8,False,,True,2022-04-16
3812,Producto Alguna Dia 12ud,Dia,40.0,1.94,1.75,sí,11.0,True,2023-12-20
3813,Producto Fuentes Hacendado pack 3,Hacendado,45.0,3.78,1.66,false,,True,2022-12-17
3814,Producto Dar Mercadona 1kg,Mercadona,61.0,21.9,2.89,no,,True,2020-08-01
3815,Producto Estaba Carrefour 6ud,Carrefour,65.0,14.52,1.34,0,,True,2022-08-14
3816,Producto Peso Eroski 250g,Eroski,46.0,3.93,4.36,false,,True,2022-06-30
3817,Producto Padre Mercadona 6ud,Mercadona,,22.67,4.43,no,,True,2021-01-11
3818,Producto Porque Carrefour pack 3,Carrefour,68.0,9.36,4.86,True,7.0,True,2022-11-06
3819,Producto Trabajar Carrefour 500g,Carrefour,11.0,16.22,4.04,0,,True,2022-04-04
3820,Producto Sentido Hacendado 6ud,Hacendado,76.0,0.89,0.21,FALSE,,True,2022-09-18
3821,Producto Eran Mercadona pack 3,Mercadona,50.0,7.41,0.38,no,,True,2020-03-22
3822,Producto Antes Genérico 500g,Genérico,20.0,13.52,4.24,0,,True,2021-10-04
3823,Producto Español Genérico 1L,Genérico,68.0,18.91,2.18,no,,True,2023-01-19
3824,Producto Atención Eroski 1kg,Eroski,66.0,16.43,3.26,true,8.0,True,2020-06-05
3825,Producto Derecha Hacendado 12ud,Hacendado,64.0,14.57,4.15,TRUE,3.0,False,2023-04-12
3826,Producto Nacional Auchan 1kg,Auchan,50.0,6.83,3.39,sí,8.0,True,2020-01-09
3827,Producto Vuelve Mercadona 6ud,Mercadona,34.0,22.37,2.91,false,,True,2022-05-04
3828,Producto Propios Carrefour 500ml,Carrefour,27.0,4.94,3.03,sí,3.0,True,2020-09-02
3829,Producto Dado Dia 500g,Dia,78.0,8.51,1.19,0,,True,2022-10-11
3830,Producto Curso Carrefour 12ud,Carrefour,47.0,24.77,4.6,True,8.0,False,2023-09-30
3831,Producto Busca Hacendado 12ud,Hacendado,65.0,1.11,4.28,0,,True,2022-01-08
3832,Producto Valor Auchan pack 3,Auchan,15.0,10.27,1.93,TRUE,4.0,True,2022-10-07
3833,Producto Noche Genérico 500g,Genérico,31.0,4.48,4.71,True,14.0,True,2023-03-20
3834,Producto Vuelve Auchan 1L,Auchan,49.0,5.64,2.56,true,10.0,True,2021-03-22
3835,Producto Quienes Auchan 250g,Auchan,23.0,0.67,2.03,FALSE,,True,2021-03-19
3836,Producto Pocos Dia 500ml,Dia,54.0,20.99,4.25,no,,True,2020-04-01
3837,Producto Precios Eroski 12ud,Eroski,19.0,21.95,4.82,TRUE,14.0,True,2023-04-09
3838,Producto Ella Hacendado 1kg,Hacendado,50.0,21.25,0.1,1,11.0,True,2022-10-10
3839,Producto Energía Mercadona 250g,Mercadona,69.0,1.99,4.34,false,,True,2020-12-26
3840,Producto Hacen Genérico 12ud,Genérico,56.0,20.66,0.91,False,,True,2023-02-21
3841,Producto Construcción Eroski 1kg,Eroski,28.0,9.43,3.94,false,,False,2023-08-13
3842,Producto Estilo Dia 12ud,Dia,35.0,15.81,1.36,False,,True,2020-02-27
3843,Producto Obstante Dia 250g,Dia,12.0,22.27,4.37,1,9.0,False,2023-12-02
3844,Producto Fueron Mercadona 1kg,Mercadona,57.0,4.37,4.49,1,4.0,True,2021-10-11
3845,Producto López Hacendado pack 3,Hacendado,17.0,11.87,4.5,False,,True,2023-07-25
3846,Producto Mujer Mercadona 250g,Mercadona,86.0,8.12,4.52,false,,True,2023-12-21
3847,Producto Semanas Dia 500g,Dia,78.0,12.2,4.27,0,,True,2020-02-26
